C,threshold,consecutive,false_alerts,benign_hours,fah,detected,runs,detection,ttd,telemetry_fault_identification_rate
0.1,0.95,16,11,7.466666666666667,1.4732142857142856,78,120,0.65,82.49459550750908,1.0
0.1,0.95,20,9,7.466666666666667,1.2053571428571428,73,120,0.6083333333333333,102.48930862499401,1.0
0.1,0.95,22,7,7.466666666666667,0.9375,71,120,0.5916666666666667,107.49855083902366,1.0
0.1,0.95,24,7,7.466666666666667,0.9375,69,120,0.575,122.49225195893086,1.0
0.1,0.95,26,6,7.466666666666667,0.8035714285714286,68,120,0.5666666666666667,132.49078029196244,1.0
0.1,0.95,28,6,7.466666666666667,0.8035714285714286,67,120,0.5583333333333333,142.49693905608729,1.0
0.1,0.95,30,5,7.466666666666667,0.6696428571428571,64,120,0.5333333333333333,152.49459550750908,1.0
0.1,0.95,32,4,7.466666666666667,0.5357142857142857,62,120,0.5166666666666667,162.49459550750908,1.0
0.1,0.95,36,2,7.466666666666667,0.26785714285714285,58,120,0.48333333333333334,182.49078029196244,1.0
0.1,0.95,38,2,7.466666666666667,0.26785714285714285,55,120,0.4583333333333333,192.489308624994,1.0
0.1,0.95,40,2,7.466666666666667,0.26785714285714285,55,120,0.4583333333333333,202.49693905608729,1.0
0.1,0.95,42,1,7.466666666666667,0.13392857142857142,53,120,0.44166666666666665,212.49694989807904,1.0
0.1,0.95,44,1,7.466666666666667,0.13392857142857142,50,120,0.4166666666666667,222.49694447708316,1.0
0.1,0.95,48,1,7.466666666666667,0.13392857142857142,46,120,0.38333333333333336,242.49078029196244,1.0
0.1,0.95,52,1,7.466666666666667,0.13392857142857142,45,120,0.375,262.489308624994,1.0
0.1,0.95,56,1,7.466666666666667,0.13392857142857142,45,120,0.375,282.49694989807904,1.0
0.1,0.95,60,1,7.466666666666667,0.13392857142857142,43,120,0.35833333333333334,302.49694989807904,1.0
0.1,0.97,1,87,7.466666666666667,11.651785714285714,115,120,0.9583333333333334,7.491680916049518,1.0
0.1,0.97,2,53,7.466666666666667,7.098214285714286,109,120,0.9083333333333333,12.498056094162166,1.0
0.1,0.97,3,43,7.466666666666667,5.758928571428571,106,120,0.8833333333333333,22.49566787504591,1.0
0.1,0.97,4,35,7.466666666666667,4.6875,102,120,0.85,27.49566787504591,1.0
0.1,0.97,5,25,7.466666666666667,3.3482142857142856,99,120,0.825,32.4981276569888,1.0
0.1,0.97,6,19,7.466666666666667,2.544642857142857,93,120,0.775,37.4981276569888,1.0
0.1,0.97,8,16,7.466666666666667,2.142857142857143,85,120,0.7083333333333334,47.49633500003256,1.0
0.1,0.97,10,12,7.466666666666667,1.6071428571428572,78,120,0.65,57.49118241650285,1.0
0.1,0.97,12,10,7.466666666666667,1.3392857142857142,77,120,0.6416666666666667,67.49633500003256,1.0
0.1,0.97,16,9,7.466666666666667,1.2053571428571428,69,120,0.575,82.4982749640476,1.0
0.1,0.97,20,8,7.466666666666667,1.0714285714285714,66,120,0.55,102.49840220506303,1.0
0.1,0.97,22,6,7.466666666666667,0.8035714285714286,64,120,0.5333333333333333,112.49818777444307,1.0
0.1,0.97,24,6,7.466666666666667,0.8035714285714286,63,120,0.525,127.49633500003256,1.0
0.1,0.97,26,5,7.466666666666667,0.6696428571428571,60,120,0.5,134.99215239851037,1.0
0.1,0.97,28,5,7.466666666666667,0.6696428571428571,59,120,0.49166666666666664,147.49633500003256,1.0
0.1,0.97,30,4,7.466666666666667,0.5357142857142857,57,120,0.475,157.48602983297314,1.0
0.1,0.97,32,3,7.466666666666667,0.4017857142857143,56,120,0.4666666666666667,164.99215239851037,1.0
0.1,0.97,36,2,7.466666666666667,0.26785714285714285,53,120,0.44166666666666665,182.49810058483854,1.0
0.1,0.97,38,1,7.466666666666667,0.13392857142857142,51,120,0.425,192.49810058483854,1.0
0.1,0.97,40,1,7.466666666666667,0.13392857142857142,49,120,0.4083333333333333,202.4982749640476,1.0
0.1,0.97,42,1,7.466666666666667,0.13392857142857142,49,120,0.4083333333333333,217.48602983297314,1.0
0.1,0.97,44,1,7.466666666666667,0.13392857142857142,47,120,0.39166666666666666,227.48602983297314,1.0
0.1,0.97,48,1,7.466666666666667,0.13392857142857142,42,120,0.35,244.99215239851037,1.0
0.1,0.97,52,1,7.466666666666667,0.13392857142857142,42,120,0.35,264.99215239851037,1.0
0.1,0.97,56,1,7.466666666666667,0.13392857142857142,41,120,0.3416666666666667,287.49842630303465,1.0
0.1,0.97,60,1,7.466666666666667,0.13392857142857142,39,120,0.325,307.4983102658298,1.0
0.1,0.98,1,79,7.466666666666667,10.580357142857142,112,120,0.9333333333333333,7.48826208349783,1.0
0.1,0.98,2,50,7.466666666666667,6.696428571428571,108,120,0.9,12.498060247628018,1.0
0.1,0.98,3,41,7.466666666666667,5.491071428571429,100,120,0.8333333333333334,19.992358906951267,1.0
0.1,0.98,4,29,7.466666666666667,3.883928571428571,94,120,0.7833333333333333,27.491182416502852,1.0
0.1,0.98,5,23,7.466666666666667,3.080357142857143,93,120,0.775,32.49820415396243,1.0
0.1,0.98,6,17,7.466666666666667,2.2767857142857144,90,120,0.75,37.49825720989611,1.0
0.1,0.98,8,13,7.466666666666667,1.7410714285714286,80,120,0.6666666666666666,47.49816590547562,1.0
0.1,0.98,10,10,7.466666666666667,1.3392857142857142,74,120,0.6166666666666667,57.49816590547562,1.0
0.1,0.98,12,9,7.466666666666667,1.2053571428571428,72,120,0.6,67.49816590547562,1.0
0.1,0.98,16,8,7.466666666666667,1.0714285714285714,66,120,0.55,87.49816590547562,1.0
0.1,0.98,20,8,7.466666666666667,1.0714285714285714,64,120,0.5333333333333333,107.49816590547562,1.0
0.1,0.98,22,6,7.466666666666667,0.8035714285714286,62,120,0.5166666666666667,117.49816590547562,1.0
0.1,0.98,24,6,7.466666666666667,0.8035714285714286,57,120,0.475,127.4981276569888,1.0
0.1,0.98,26,5,7.466666666666667,0.6696428571428571,57,120,0.475,137.4981276569888,1.0
0.1,0.98,28,5,7.466666666666667,0.6696428571428571,55,120,0.4583333333333333,147.4981276569888,1.0
0.1,0.98,30,4,7.466666666666667,0.5357142857142857,50,120,0.4166666666666667,152.49818777444307,1.0
0.1,0.98,32,3,7.466666666666667,0.4017857142857143,49,120,0.4083333333333333,162.49810058483854,1.0
0.1,0.98,36,2,7.466666666666667,0.26785714285714285,48,120,0.4,182.4980997350067,1.0
0.1,0.98,38,1,7.466666666666667,0.13392857142857142,46,120,0.38333333333333336,192.4980997350067,1.0
0.1,0.98,40,1,7.466666666666667,0.13392857142857142,45,120,0.375,202.49810058483854,1.0
0.1,0.98,42,1,7.466666666666667,0.13392857142857142,43,120,0.35833333333333334,212.49810058483854,1.0
0.1,0.98,44,1,7.466666666666667,0.13392857142857142,43,120,0.35833333333333334,222.49810058483854,1.0
0.1,0.98,48,1,7.466666666666667,0.13392857142857142,40,120,0.3333333333333333,242.49818692461122,1.0
0.1,0.98,52,1,7.466666666666667,0.13392857142857142,39,120,0.325,262.49809888517484,1.0
0.1,0.98,56,1,7.466666666666667,0.13392857142857142,36,120,0.3,284.9982013105182,1.0
0.1,0.98,60,1,7.466666666666667,0.13392857142857142,33,120,0.275,302.49809888517484,1.0
0.1,0.99,1,67,7.466666666666667,8.973214285714285,111,120,0.925,7.498072175076231,1.0
0.1,0.99,2,45,7.466666666666667,6.026785714285714,100,120,0.8333333333333334,17.48916179750813,1.0
0.1,0.99,3,30,7.466666666666667,4.017857142857142,93,120,0.775,22.49633500003256,1.0
0.1,0.99,4,19,7.466666666666667,2.544642857142857,89,120,0.7416666666666667,37.48673183401115,1.0
0.1,0.99,5,17,7.466666666666667,2.2767857142857144,85,120,0.7083333333333334,37.48736391705461,1.0
0.1,0.99,6,12,7.466666666666667,1.6071428571428572,82,120,0.6833333333333333,39.99289511004463,1.0
0.1,0.99,8,8,7.466666666666667,1.0714285714285714,75,120,0.625,72.48136608407367,1.0
0.1,0.99,10,7,7.466666666666667,0.9375,70,120,0.5833333333333334,82.48995846154867,1.0
0.1,0.99,12,7,7.466666666666667,0.9375,67,120,0.5583333333333333,87.486948958016,1.0
0.1,0.99,16,7,7.466666666666667,0.9375,55,120,0.4583333333333333,87.49820415396243,1.0
0.1,0.99,20,7,7.466666666666667,0.9375,50,120,0.4166666666666667,107.49717077892274,1.0
0.1,0.99,22,6,7.466666666666667,0.8035714285714286,49,120,0.4083333333333333,117.4963148010429,1.0
0.1,0.99,24,6,7.466666666666667,0.8035714285714286,47,120,0.39166666666666666,127.4963148010429,1.0
0.1,0.99,26,5,7.466666666666667,0.6696428571428571,45,120,0.375,132.4982749640476,1.0
0.1,0.99,28,5,7.466666666666667,0.6696428571428571,44,120,0.36666666666666664,144.99729488254525,1.0
0.1,0.99,30,4,7.466666666666667,0.5357142857142857,44,120,0.36666666666666664,154.99729488254525,1.0
0.1,0.99,32,3,7.466666666666667,0.4017857142857143,44,120,0.36666666666666664,164.99729488254525,1.0
0.1,0.99,36,1,7.466666666666667,0.13392857142857142,44,120,0.36666666666666664,184.99729488254525,1.0
0.1,0.99,38,1,7.466666666666667,0.13392857142857142,43,120,0.35833333333333334,197.4963148010429,1.0
0.1,0.99,40,1,7.466666666666667,0.13392857142857142,40,120,0.3333333333333333,204.99815086042508,1.0
0.1,0.99,42,1,7.466666666666667,0.13392857142857142,38,120,0.31666666666666665,212.49819904344622,1.0
0.1,0.99,44,1,7.466666666666667,0.13392857142857142,37,120,0.30833333333333335,222.4982749640476,1.0
0.1,0.99,48,1,7.466666666666667,0.13392857142857142,33,120,0.275,242.49812312284485,1.0
0.1,0.99,52,1,7.466666666666667,0.13392857142857142,33,120,0.275,262.49812312284485,1.0
0.1,0.99,56,1,7.466666666666667,0.13392857142857142,31,120,0.25833333333333336,282.4982749640476,1.0
0.1,0.99,60,1,7.466666666666667,0.13392857142857142,27,120,0.225,302.49809888517484,1.0
0.1,0.99025,1,67,7.466666666666667,8.973214285714285,111,120,0.925,7.498072175076231,1.0
0.1,0.99025,2,43,7.466666666666667,5.758928571428571,100,120,0.8333333333333334,17.48916179750813,1.0
0.1,0.99025,3,30,7.466666666666667,4.017857142857142,93,120,0.775,22.49633500003256,1.0
0.1,0.99025,4,19,7.466666666666667,2.544642857142857,89,120,0.7416666666666667,37.48673183401115,1.0
0.1,0.99025,5,16,7.466666666666667,2.142857142857143,85,120,0.7083333333333334,42.48803033307195,1.0
0.1,0.99025,6,11,7.466666666666667,1.4732142857142856,82,120,0.6833333333333333,44.98769712506328,1.0
0.1,0.99025,8,8,7.466666666666667,1.0714285714285714,75,120,0.625,72.49855083902366,1.0
0.1,0.99025,10,7,7.466666666666667,0.9375,70,120,0.5833333333333334,84.99252806551522,1.0
0.1,0.99025,12,7,7.466666666666667,0.9375,67,120,0.5583333333333333,87.486948958016,1.0
0.1,0.99025,16,7,7.466666666666667,0.9375,55,120,0.4583333333333333,87.49820415396243,1.0
0.1,0.99025,20,7,7.466666666666667,0.9375,50,120,0.4166666666666667,107.49717077892274,1.0
0.1,0.99025,22,6,7.466666666666667,0.8035714285714286,49,120,0.4083333333333333,117.4963148010429,1.0
0.1,0.99025,24,6,7.466666666666667,0.8035714285714286,47,120,0.39166666666666666,127.4963148010429,1.0
0.1,0.99025,26,5,7.466666666666667,0.6696428571428571,45,120,0.375,132.4982749640476,1.0
0.1,0.99025,28,5,7.466666666666667,0.6696428571428571,44,120,0.36666666666666664,144.99729488254525,1.0
0.1,0.99025,30,4,7.466666666666667,0.5357142857142857,44,120,0.36666666666666664,154.99729488254525,1.0
0.1,0.99025,32,3,7.466666666666667,0.4017857142857143,44,120,0.36666666666666664,164.99729488254525,1.0
0.1,0.99025,36,1,7.466666666666667,0.13392857142857142,44,120,0.36666666666666664,184.99729488254525,1.0
0.1,0.99025,38,1,7.466666666666667,0.13392857142857142,43,120,0.35833333333333334,197.4963148010429,1.0
0.1,0.99025,40,1,7.466666666666667,0.13392857142857142,40,120,0.3333333333333333,204.99815086042508,1.0
0.1,0.99025,42,1,7.466666666666667,0.13392857142857142,38,120,0.31666666666666665,212.49819904344622,1.0
0.1,0.99025,44,1,7.466666666666667,0.13392857142857142,37,120,0.30833333333333335,222.4982749640476,1.0
0.1,0.99025,48,1,7.466666666666667,0.13392857142857142,33,120,0.275,242.49812312284485,1.0
0.1,0.99025,52,1,7.466666666666667,0.13392857142857142,33,120,0.275,262.49812312284485,1.0
0.1,0.99025,56,1,7.466666666666667,0.13392857142857142,31,120,0.25833333333333336,282.4982749640476,1.0
0.1,0.99025,60,1,7.466666666666667,0.13392857142857142,27,120,0.225,302.49809888517484,1.0
0.1,0.9904999999999999,1,67,7.466666666666667,8.973214285714285,111,120,0.925,7.498072175076231,1.0
0.1,0.9904999999999999,2,42,7.466666666666667,5.625,100,120,0.8333333333333334,17.48916179750813,1.0
0.1,0.9904999999999999,3,28,7.466666666666667,3.75,93,120,0.775,22.49633500003256,1.0
0.1,0.9904999999999999,4,19,7.466666666666667,2.544642857142857,89,120,0.7416666666666667,37.48673183401115,1.0
0.1,0.9904999999999999,5,16,7.466666666666667,2.142857142857143,85,120,0.7083333333333334,42.48803033307195,1.0
0.1,0.9904999999999999,6,11,7.466666666666667,1.4732142857142856,81,120,0.675,42.48736391705461,1.0
0.1,0.9904999999999999,8,8,7.466666666666667,1.0714285714285714,73,120,0.6083333333333333,67.486948958016,1.0
0.1,0.9904999999999999,10,7,7.466666666666667,0.9375,68,120,0.5666666666666667,79.99274989851983,1.0
0.1,0.9904999999999999,12,7,7.466666666666667,0.9375,66,120,0.55,77.49268763052532,1.0
0.1,0.9904999999999999,16,7,7.466666666666667,0.9375,53,120,0.44166666666666665,87.4981276569888,1.0
0.1,0.9904999999999999,20,7,7.466666666666667,0.9375,49,120,0.4083333333333333,107.4963148010429,1.0
0.1,0.9904999999999999,22,6,7.466666666666667,0.8035714285714286,48,120,0.4,114.99729488254525,1.0
0.1,0.9904999999999999,24,6,7.466666666666667,0.8035714285714286,47,120,0.39166666666666666,127.4963148010429,1.0
0.1,0.9904999999999999,26,5,7.466666666666667,0.6696428571428571,45,120,0.375,132.4982749640476,1.0
0.1,0.9904999999999999,28,5,7.466666666666667,0.6696428571428571,44,120,0.36666666666666664,144.99729488254525,1.0
0.1,0.9904999999999999,30,4,7.466666666666667,0.5357142857142857,44,120,0.36666666666666664,154.99729488254525,1.0
0.1,0.9904999999999999,32,3,7.466666666666667,0.4017857142857143,44,120,0.36666666666666664,164.99729488254525,1.0
0.1,0.9904999999999999,36,1,7.466666666666667,0.13392857142857142,44,120,0.36666666666666664,184.99729488254525,1.0
0.1,0.9904999999999999,38,1,7.466666666666667,0.13392857142857142,43,120,0.35833333333333334,197.4963148010429,1.0
0.1,0.9904999999999999,40,1,7.466666666666667,0.13392857142857142,40,120,0.3333333333333333,204.99815086042508,1.0
0.1,0.9904999999999999,42,1,7.466666666666667,0.13392857142857142,38,120,0.31666666666666665,212.49819904344622,1.0
0.1,0.9904999999999999,44,1,7.466666666666667,0.13392857142857142,37,120,0.30833333333333335,222.4982749640476,1.0
0.1,0.9904999999999999,48,1,7.466666666666667,0.13392857142857142,33,120,0.275,242.49812312284485,1.0
0.1,0.9904999999999999,52,1,7.466666666666667,0.13392857142857142,33,120,0.275,262.49812312284485,1.0
0.1,0.9904999999999999,56,1,7.466666666666667,0.13392857142857142,31,120,0.25833333333333336,282.4982749640476,1.0
0.1,0.9904999999999999,60,1,7.466666666666667,0.13392857142857142,27,120,0.225,302.49809888517484,1.0
0.1,0.99075,1,67,7.466666666666667,8.973214285714285,111,120,0.925,7.498072175076231,1.0
0.1,0.99075,2,43,7.466666666666667,5.758928571428571,99,120,0.825,17.486029832973145,1.0
0.1,0.99075,3,28,7.466666666666667,3.75,93,120,0.775,22.49633500003256,1.0
0.1,0.99075,4,18,7.466666666666667,2.4107142857142856,88,120,0.7333333333333333,34.98704787553288,1.0
0.1,0.99075,5,16,7.466666666666667,2.142857142857143,85,120,0.7083333333333334,42.48803033307195,1.0
0.1,0.99075,6,11,7.466666666666667,1.4732142857142856,81,120,0.675,42.48736391705461,1.0
0.1,0.99075,8,8,7.466666666666667,1.0714285714285714,73,120,0.6083333333333333,67.486948958016,1.0
0.1,0.99075,10,7,7.466666666666667,0.9375,68,120,0.5666666666666667,79.99274989851983,1.0
0.1,0.99075,12,7,7.466666666666667,0.9375,66,120,0.55,77.49268763052532,1.0
0.1,0.99075,16,7,7.466666666666667,0.9375,53,120,0.44166666666666665,87.4981276569888,1.0
0.1,0.99075,20,7,7.466666666666667,0.9375,49,120,0.4083333333333333,107.4963148010429,1.0
0.1,0.99075,22,6,7.466666666666667,0.8035714285714286,48,120,0.4,114.99729488254525,1.0
0.1,0.99075,24,6,7.466666666666667,0.8035714285714286,47,120,0.39166666666666666,127.4963148010429,1.0
0.1,0.99075,26,5,7.466666666666667,0.6696428571428571,45,120,0.375,137.4963148010429,1.0
0.1,0.99075,28,5,7.466666666666667,0.6696428571428571,44,120,0.36666666666666664,144.99729488254525,1.0
0.1,0.99075,30,4,7.466666666666667,0.5357142857142857,44,120,0.36666666666666664,154.99729488254525,1.0
0.1,0.99075,32,3,7.466666666666667,0.4017857142857143,44,120,0.36666666666666664,164.99729488254525,1.0
0.1,0.99075,36,1,7.466666666666667,0.13392857142857142,42,120,0.35,182.49819904344622,1.0
0.1,0.99075,38,1,7.466666666666667,0.13392857142857142,41,120,0.3416666666666667,192.4982749640476,1.0
0.1,0.99075,40,1,7.466666666666667,0.13392857142857142,38,120,0.31666666666666665,202.49819904344622,1.0
0.1,0.99075,42,1,7.466666666666667,0.13392857142857142,36,120,0.3,212.4981118538417,1.0
0.1,0.99075,44,1,7.466666666666667,0.13392857142857142,35,120,0.2916666666666667,222.49812312284485,1.0
0.1,0.99075,48,1,7.466666666666667,0.13392857142857142,32,120,0.26666666666666666,242.49811100400984,1.0
0.1,0.99075,52,1,7.466666666666667,0.13392857142857142,32,120,0.26666666666666666,262.4981990434462,1.0
0.1,0.99075,56,1,7.466666666666667,0.13392857142857142,30,120,0.25,282.4981990434462,1.0
0.1,0.99075,60,1,7.466666666666667,0.13392857142857142,27,120,0.225,302.49809888517484,1.0
0.1,0.991,1,68,7.466666666666667,9.107142857142858,111,120,0.925,7.498089008033276,1.0
0.1,0.991,2,41,7.466666666666667,5.491071428571429,98,120,0.8166666666666667,14.992358906951267,1.0
0.1,0.991,3,27,7.466666666666667,3.6160714285714284,93,120,0.775,22.49633500003256,1.0
0.1,0.991,4,18,7.466666666666667,2.4107142857142856,87,120,0.725,32.48736391705461,1.0
0.1,0.991,5,16,7.466666666666667,2.142857142857143,84,120,0.7,39.98769712506328,1.0
0.1,0.991,6,11,7.466666666666667,1.4732142857142856,80,120,0.6666666666666666,39.99289511004463,1.0
0.1,0.991,8,8,7.466666666666667,1.0714285714285714,72,120,0.6,59.987156437535305,1.0
0.1,0.991,10,7,7.466666666666667,0.9375,67,120,0.5583333333333333,77.486948958016,1.0
0.1,0.991,12,7,7.466666666666667,0.9375,66,120,0.55,77.49268763052532,1.0
0.1,0.991,16,7,7.466666666666667,0.9375,53,120,0.44166666666666665,87.4981276569888,1.0
0.1,0.991,20,7,7.466666666666667,0.9375,49,120,0.4083333333333333,107.4963148010429,1.0
0.1,0.991,22,6,7.466666666666667,0.8035714285714286,48,120,0.4,114.99729488254525,1.0
0.1,0.991,24,6,7.466666666666667,0.8035714285714286,47,120,0.39166666666666666,127.4963148010429,1.0
0.1,0.991,26,5,7.466666666666667,0.6696428571428571,45,120,0.375,137.4963148010429,1.0
0.1,0.991,28,5,7.466666666666667,0.6696428571428571,44,120,0.36666666666666664,144.99729488254525,1.0
0.1,0.991,30,4,7.466666666666667,0.5357142857142857,44,120,0.36666666666666664,154.99729488254525,1.0
0.1,0.991,32,3,7.466666666666667,0.4017857142857143,44,120,0.36666666666666664,164.99729488254525,1.0
0.1,0.991,36,1,7.466666666666667,0.13392857142857142,42,120,0.35,182.49819904344622,1.0
0.1,0.991,38,1,7.466666666666667,0.13392857142857142,41,120,0.3416666666666667,192.4982749640476,1.0
0.1,0.991,40,1,7.466666666666667,0.13392857142857142,38,120,0.31666666666666665,202.49819904344622,1.0
0.1,0.991,42,1,7.466666666666667,0.13392857142857142,36,120,0.3,212.4981118538417,1.0
0.1,0.991,44,1,7.466666666666667,0.13392857142857142,35,120,0.2916666666666667,222.49812312284485,1.0
0.1,0.991,48,1,7.466666666666667,0.13392857142857142,32,120,0.26666666666666666,242.49811100400984,1.0
0.1,0.991,52,1,7.466666666666667,0.13392857142857142,32,120,0.26666666666666666,262.4981990434462,1.0
0.1,0.991,56,1,7.466666666666667,0.13392857142857142,30,120,0.25,282.4981990434462,1.0
0.1,0.991,60,1,7.466666666666667,0.13392857142857142,27,120,0.225,302.49809888517484,1.0
0.1,0.99125,1,68,7.466666666666667,9.107142857142858,111,120,0.925,7.498098885174841,1.0
0.1,0.99125,2,40,7.466666666666667,5.357142857142857,98,120,0.8166666666666667,14.992358906951267,1.0
0.1,0.99125,3,25,7.466666666666667,3.3482142857142856,93,120,0.775,22.49633500003256,1.0
0.1,0.99125,4,18,7.466666666666667,2.4107142857142856,86,120,0.7166666666666667,34.98704787553288,1.0
0.1,0.99125,5,16,7.466666666666667,2.142857142857143,84,120,0.7,42.49255542852916,1.0
0.1,0.99125,6,11,7.466666666666667,1.4732142857142856,80,120,0.6666666666666666,44.98769712506328,1.0
0.1,0.99125,8,8,7.466666666666667,1.0714285714285714,72,120,0.6,64.988128791505,1.0
0.1,0.99125,10,7,7.466666666666667,0.9375,66,120,0.55,74.988128791505,1.0
0.1,0.99125,12,7,7.466666666666667,0.9375,65,120,0.5416666666666666,82.48930862499401,1.0
0.1,0.99125,16,7,7.466666666666667,0.9375,53,120,0.44166666666666665,87.49820415396243,1.0
0.1,0.99125,20,7,7.466666666666667,0.9375,49,120,0.4083333333333333,107.49802675680257,1.0
0.1,0.99125,22,6,7.466666666666667,0.8035714285714286,48,120,0.4,117.49717077892274,1.0
0.1,0.99125,24,6,7.466666666666667,0.8035714285714286,47,120,0.39166666666666666,127.49802675680257,1.0
0.1,0.99125,26,5,7.466666666666667,0.6696428571428571,45,120,0.375,137.49802675680257,1.0
0.1,0.99125,28,5,7.466666666666667,0.6696428571428571,44,120,0.36666666666666664,147.49717077892274,1.0
0.1,0.99125,30,4,7.466666666666667,0.5357142857142857,44,120,0.36666666666666664,157.49717077892274,1.0
0.1,0.99125,32,3,7.466666666666667,0.4017857142857143,44,120,0.36666666666666664,167.49717077892274,1.0
0.1,0.99125,36,1,7.466666666666667,0.13392857142857142,41,120,0.3416666666666667,182.4982749640476,1.0
0.1,0.99125,38,1,7.466666666666667,0.13392857142857142,40,120,0.3333333333333333,194.99729488254525,1.0
0.1,0.99125,40,1,7.466666666666667,0.13392857142857142,38,120,0.31666666666666665,202.49819904344622,1.0
0.1,0.99125,42,1,7.466666666666667,0.13392857142857142,36,120,0.3,212.4981118538417,1.0
0.1,0.99125,44,1,7.466666666666667,0.13392857142857142,35,120,0.2916666666666667,222.49812312284485,1.0
0.1,0.99125,48,1,7.466666666666667,0.13392857142857142,32,120,0.26666666666666666,242.49811100400984,1.0
0.1,0.99125,52,1,7.466666666666667,0.13392857142857142,32,120,0.26666666666666666,262.4981990434462,1.0
0.1,0.99125,56,1,7.466666666666667,0.13392857142857142,30,120,0.25,282.4981990434462,1.0
0.1,0.99125,60,1,7.466666666666667,0.13392857142857142,27,120,0.225,302.49809888517484,1.0
0.1,0.9915,1,67,7.466666666666667,8.973214285714285,110,120,0.9166666666666666,7.498093946604058,1.0
0.1,0.9915,2,40,7.466666666666667,5.357142857142857,97,120,0.8083333333333333,12.49868798092939,1.0
0.1,0.9915,3,25,7.466666666666667,3.3482142857142856,93,120,0.775,22.49633500003256,1.0
0.1,0.9915,4,18,7.466666666666667,2.4107142857142856,85,120,0.7083333333333334,32.48736391705461,1.0
0.1,0.9915,5,16,7.466666666666667,2.142857142857143,84,120,0.7,42.49255542852916,1.0
0.1,0.9915,6,11,7.466666666666667,1.4732142857142856,79,120,0.6583333333333333,42.48736391705461,1.0
0.1,0.9915,8,8,7.466666666666667,1.0714285714285714,72,120,0.6,64.988128791505,1.0
0.1,0.9915,10,7,7.466666666666667,0.9375,66,120,0.55,74.988128791505,1.0
0.1,0.9915,12,7,7.466666666666667,0.9375,63,120,0.525,67.49842630303465,1.0
0.1,0.9915,16,7,7.466666666666667,0.9375,52,120,0.43333333333333335,87.49816590547562,1.0
0.1,0.9915,20,7,7.466666666666667,0.9375,48,120,0.4,107.49717077892274,1.0
0.1,0.9915,22,6,7.466666666666667,0.8035714285714286,46,120,0.38333333333333336,114.99729488254525,1.0
0.1,0.9915,24,6,7.466666666666667,0.8035714285714286,45,120,0.375,127.4963148010429,1.0
0.1,0.9915,26,5,7.466666666666667,0.6696428571428571,43,120,0.35833333333333334,137.4963148010429,1.0
0.1,0.9915,28,5,7.466666666666667,0.6696428571428571,43,120,0.35833333333333334,147.4963148010429,1.0
0.1,0.9915,30,4,7.466666666666667,0.5357142857142857,43,120,0.35833333333333334,157.4963148010429,1.0
0.1,0.9915,32,3,7.466666666666667,0.4017857142857143,43,120,0.35833333333333334,167.4963148010429,1.0
0.1,0.9915,36,1,7.466666666666667,0.13392857142857142,40,120,0.3333333333333333,182.49819904344622,1.0
0.1,0.9915,38,1,7.466666666666667,0.13392857142857142,39,120,0.325,192.4982749640476,1.0
0.1,0.9915,40,1,7.466666666666667,0.13392857142857142,37,120,0.30833333333333335,202.49812312284485,1.0
0.1,0.9915,42,1,7.466666666666667,0.13392857142857142,35,120,0.2916666666666667,212.49810058483854,1.0
0.1,0.9915,44,1,7.466666666666667,0.13392857142857142,33,120,0.275,222.49810058483854,1.0
0.1,0.9915,48,1,7.466666666666667,0.13392857142857142,31,120,0.25833333333333336,242.49809888517484,1.0
0.1,0.9915,52,1,7.466666666666667,0.13392857142857142,31,120,0.25833333333333336,262.49812312284485,1.0
0.1,0.9915,56,1,7.466666666666667,0.13392857142857142,29,120,0.24166666666666667,282.49812312284485,1.0
0.1,0.9915,60,1,7.466666666666667,0.13392857142857142,27,120,0.225,302.49809888517484,1.0
0.1,0.99175,1,67,7.466666666666667,8.973214285714285,109,120,0.9083333333333333,7.498089008033276,1.0
0.1,0.99175,2,40,7.466666666666667,5.357142857142857,97,120,0.8083333333333333,12.49868798092939,1.0
0.1,0.99175,3,25,7.466666666666667,3.3482142857142856,93,120,0.775,22.49633500003256,1.0
0.1,0.99175,4,18,7.466666666666667,2.4107142857142856,85,120,0.7083333333333334,37.48673183401115,1.0
0.1,0.99175,5,16,7.466666666666667,2.142857142857143,83,120,0.6916666666666667,42.49708052398637,1.0
0.1,0.99175,6,11,7.466666666666667,1.4732142857142856,79,120,0.6583333333333333,47.48803033307195,1.0
0.1,0.99175,8,9,7.466666666666667,1.2053571428571428,72,120,0.6,64.988128791505,1.0
0.1,0.99175,10,7,7.466666666666667,0.9375,66,120,0.55,74.988128791505,1.0
0.1,0.99175,12,7,7.466666666666667,0.9375,63,120,0.525,67.49842630303465,1.0
0.1,0.99175,16,6,7.466666666666667,0.8035714285714286,52,120,0.43333333333333335,87.49816590547562,1.0
0.1,0.99175,20,6,7.466666666666667,0.8035714285714286,48,120,0.4,107.49717077892274,1.0
0.1,0.99175,22,5,7.466666666666667,0.6696428571428571,46,120,0.38333333333333336,114.99729488254525,1.0
0.1,0.99175,24,5,7.466666666666667,0.6696428571428571,45,120,0.375,127.4963148010429,1.0
0.1,0.99175,26,4,7.466666666666667,0.5357142857142857,43,120,0.35833333333333334,137.4963148010429,1.0
0.1,0.99175,28,4,7.466666666666667,0.5357142857142857,43,120,0.35833333333333334,147.4963148010429,1.0
